date,racetrack,event_name,grade,event_type
2024/12/18,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　１２／１８～,普通,ミッドナイト
2024/12/19,伊勢崎,令和６年度伊勢崎市営　普通開催　１２／１８～,普通,デイ
2024/12/19,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　１２／１８～,普通,ミッドナイト
2024/12/20,伊勢崎,令和６年度伊勢崎市営　普通開催　１２／１８～,普通,デイ
2024/12/20,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　１２／１８～,普通,ミッドナイト
2024/12/21,浜松,令和６年度浜松市営　普通開催　１２／２１～,普通,デイ
2024/12/21,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１２／２１～,普通,ミッドナイト
2024/12/22,浜松,令和６年度浜松市営　普通開催　１２／２１～,普通,デイ
2024/12/22,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１２／２１～,普通,ミッドナイト
2024/12/23,浜松,令和６年度浜松市営　普通開催　１２／２１～,普通,デイ
2024/12/23,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１２／２１～,普通,ミッドナイト
2024/12/24,伊勢崎,令和６年度伊勢崎市営　普通開催　１２／２４～,普通,デイ
2024/12/24,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　１２／２４～,普通,ミッドナイト
2024/12/25,伊勢崎,令和６年度伊勢崎市営　普通開催　１２／２４～,普通,デイ
2024/12/25,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　１２／２４～,普通,ミッドナイト
2024/12/26,伊勢崎,令和６年度伊勢崎市営　普通開催　１２／２４～,普通,デイ
2024/12/26,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　１２／２４～,普通,ミッドナイト
2024/12/27,川口,スーパースターフェスタ,普通,デイ
2024/12/27,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１２／２７～,普通,ミッドナイト
2024/12/28,川口,スーパースターフェスタ,普通,デイ
2024/12/28,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１２／２７～,普通,ミッドナイト
2024/12/29,川口,スーパースターフェスタ,普通,デイ
2024/12/29,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１２／２７～,普通,ミッドナイト
2024/12/30,川口,スーパースターフェスタ,普通,デイ
2024/12/30,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１２／２７～,普通,ミッドナイト
2024/12/31,川口,スーパースターフェスタ,普通,デイ
2024/12/31,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１２／２７～,普通,ミッドナイト
2025/1/1,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　１／１～,普通,ミッドナイト
2025/1/1,浜松,令和６年度浜松市営　普通開催　１／１～,普通,デイ
2025/1/2,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　１／１～,普通,ミッドナイト
2025/1/2,川口,令和６年度川口市営　普通開催　１／２～,普通,デイ
2025/1/2,浜松,令和６年度浜松市営　普通開催　１／１～,普通,デイ
2025/1/3,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　１／１～,普通,ミッドナイト
2025/1/3,川口,令和６年度川口市営　普通開催　１／２～,普通,デイ
2025/1/3,浜松,令和６年度浜松市営　普通開催　１／１～,普通,デイ
2025/1/4,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　１／１～,普通,ミッドナイト
2025/1/4,川口,令和６年度川口市営　普通開催　１／２～,普通,デイ
2025/1/4,浜松,令和６年度浜松市営　普通開催　１／１～,普通,デイ
2025/1/5,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　１／１～,普通,ミッドナイト
2025/1/5,川口,令和６年度川口市営　普通開催　１／２～,普通,デイ
2025/1/6,浜松,令和６年度浜松市営　普通開催　１／６～,普通,デイ
2025/1/6,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／６～,普通,ミッドナイト
2025/1/7,浜松,令和６年度浜松市営　普通開催　１／６～,普通,デイ
2025/1/7,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／６～,普通,ミッドナイト
2025/1/8,浜松,令和６年度浜松市営　普通開催　１／６～,普通,デイ
2025/1/8,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／６～,普通,ミッドナイト
2025/1/9,伊勢崎,ＧⅠ開場記念シルクカップ,GI,デイ
2025/1/9,川口,令和６年度川口市営　川口ナイトレース　１／９～,普通,ナイター
2025/1/10,伊勢崎,ＧⅠ開場記念シルクカップ,GI,デイ
2025/1/10,川口,令和６年度川口市営　川口ナイトレース　１／９～,普通,ナイター
2025/1/11,伊勢崎,ＧⅠ開場記念シルクカップ,GI,デイ
2025/1/11,川口,令和６年度川口市営　川口ナイトレース　１／９～,普通,ナイター
2025/1/12,伊勢崎,ＧⅠ開場記念シルクカップ,GI,デイ
2025/1/12,川口,令和６年度川口市営　川口ナイトレース　１／９～,普通,ナイター
2025/1/13,伊勢崎,ＧⅠ開場記念シルクカップ,GI,デイ
2025/1/13,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／１３～,普通,ミッドナイト
2025/1/14,浜松,令和６年度浜松市営　普通開催　１／１４～,普通,デイ
2025/1/14,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／１３～,普通,ミッドナイト
2025/1/15,浜松,令和６年度浜松市営　普通開催　１／１４～,普通,デイ
2025/1/15,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／１３～,普通,ミッドナイト
2025/1/16,山陽,令和６年度山陽小野田市営　普通開催　１／１６～,普通,ナイター
2025/1/16,浜松,令和６年度浜松市営　普通開催　１／１４～,普通,デイ
2025/1/17,山陽,令和６年度山陽小野田市営　普通開催　１／１６～,普通,ナイター
2025/1/17,浜松,令和６年度浜松市営　普通開催　１／１４～,普通,デイ
2025/1/18,山陽,令和６年度山陽小野田市営　普通開催　１／１６～,普通,ナイター
2025/1/18,川口,令和６年度川口市営　普通開催　１／１８～,普通,デイ
2025/1/19,川口,令和６年度川口市営　普通開催　１／１８～,普通,デイ
2025/1/19,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／１９～,普通,ミッドナイト
2025/1/20,川口,令和６年度川口市営　普通開催　１／１８～,普通,デイ
2025/1/20,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／１９～,普通,ミッドナイト
2025/1/21,川口,令和６年度川口市営　普通開催　１／１８～,普通,デイ
2025/1/21,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／１９～,普通,ミッドナイト
2025/1/22,川口,令和６年度川口市営　川口ナイトレース　１／２２～,普通,ナイター
2025/1/22,浜松,ＧⅡウィナーズカップ,GII,デイ
2025/1/23,川口,令和６年度川口市営　川口ナイトレース　１／２２～,普通,ナイター
2025/1/23,浜松,ＧⅡウィナーズカップ,GII,デイ
2025/1/24,川口,令和６年度川口市営　川口ナイトレース　１／２２～,普通,ナイター
2025/1/24,浜松,ＧⅡウィナーズカップ,GII,デイ
2025/1/25,浜松,ＧⅡウィナーズカップ,GII,デイ
2025/1/25,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／２５～,普通,ミッドナイト
2025/1/26,浜松,ＧⅡウィナーズカップ,GII,デイ
2025/1/26,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／２５～,普通,ミッドナイト
2025/1/27,伊勢崎,令和６年度伊勢崎市営　普通開催　１／２７～,普通,デイ
2025/1/27,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／２５～,普通,ミッドナイト
2025/1/28,伊勢崎,令和６年度伊勢崎市営　普通開催　１／２７～,普通,デイ
2025/1/28,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／２５～,普通,ミッドナイト
2025/1/29,伊勢崎,令和６年度伊勢崎市営　普通開催　１／２７～,普通,デイ
2025/1/29,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　１／２５～,普通,ミッドナイト
2025/1/30,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　１／３０～,普通,ナイター
2025/1/30,浜松,令和６年度浜松市営　普通開催　１／３０～,普通,デイ
2025/1/31,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　１／３０～,普通,ナイター
2025/1/31,浜松,令和６年度浜松市営　普通開催　１／３０～,普通,デイ
2025/2/1,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　１／３０～,普通,ナイター
2025/2/1,浜松,令和６年度浜松市営　普通開催　１／３０～,普通,デイ
2025/2/2,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　２／２～,普通,ミッドナイト
2025/2/2,浜松,令和６年度浜松市営　普通開催　１／３０～,普通,デイ
2025/2/3,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　２／２～,普通,ミッドナイト
2025/2/3,川口,令和６年度川口市営　普通開催　２／３～,普通,デイ
2025/2/4,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　２／２～,普通,ミッドナイト
2025/2/4,川口,令和６年度川口市営　普通開催　２／３～,普通,デイ
2025/2/5,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　２／２～,普通,ミッドナイト
2025/2/5,川口,令和６年度川口市営　普通開催　２／３～,普通,デイ
2025/2/6,川口,令和６年度川口市営　川口ナイトレース　２／６～,普通,ナイター
2025/2/6,浜松,ＳＧ全日本選抜オートレース,普通,デイ
2025/2/7,川口,令和６年度川口市営　川口ナイトレース　２／６～,普通,ナイター
2025/2/7,浜松,ＳＧ全日本選抜オートレース,普通,デイ
2025/2/8,川口,令和６年度川口市営　川口ナイトレース　２／６～,普通,ナイター
2025/2/8,浜松,ＳＧ全日本選抜オートレース,普通,デイ
2025/2/9,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　２／９～,普通,ミッドナイト
2025/2/9,浜松,ＳＧ全日本選抜オートレース,普通,デイ
2025/2/10,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　２／９～,普通,ミッドナイト
2025/2/10,浜松,ＳＧ全日本選抜オートレース,普通,デイ
2025/2/11,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　２／９～,普通,ミッドナイト
2025/2/11,浜松,ＳＧ全日本選抜オートレース,普通,デイ
2025/2/12,伊勢崎,令和６年度伊勢崎市営　普通開催　２／１２～,普通,デイ
2025/2/12,川口,令和６年度川口市営　川口ナイトレース　２／１２～,普通,ナイター
2025/2/13,伊勢崎,令和６年度伊勢崎市営　普通開催　２／１２～,普通,デイ
2025/2/13,川口,令和６年度川口市営　川口ナイトレース　２／１２～,普通,ナイター
2025/2/14,伊勢崎,令和６年度伊勢崎市営　普通開催　２／１２～,普通,デイ
2025/2/14,川口,令和６年度川口市営　川口ナイトレース　２／１２～,普通,ナイター
2025/2/15,伊勢崎,令和６年度伊勢崎市営　普通開催　２／１２～,普通,デイ
2025/2/15,山陽,令和６年度山陽小野田市営　普通開催　２／１５～,普通,ナイター
2025/2/16,山陽,令和６年度山陽小野田市営　普通開催　２／１５～,普通,ナイター
2025/2/16,浜松,令和６年度浜松市営　普通開催　２／１６～,普通,デイ
2025/2/17,山陽,令和６年度山陽小野田市営　普通開催　２／１５～,普通,ナイター
2025/2/17,浜松,令和６年度浜松市営　普通開催　２／１６～,普通,デイ
2025/2/18,川口,令和６年度川口市営　川口ナイトレース　２／１８～,普通,ナイター
2025/2/18,浜松,令和６年度浜松市営　普通開催　２／１６～,普通,デイ
2025/2/19,川口,令和６年度川口市営　川口ナイトレース　２／１８～,普通,ナイター
2025/2/19,浜松,令和６年度浜松市営　普通開催　２／１６～,普通,デイ
2025/2/20,山陽,ＧⅠスピード王決定戦,GI,デイ
2025/2/20,川口,令和６年度川口市営　川口ナイトレース　２／１８～,普通,ナイター
2025/2/21,山陽,ＧⅠスピード王決定戦,GI,デイ
2025/2/21,川口,令和６年度川口市営　川口ナイトレース　２／１８～,普通,ナイター
2025/2/22,山陽,ＧⅠスピード王決定戦,GI,デイ
2025/2/22,川口,令和６年度川口市営　川口ナイトレース　２／１８～,普通,ナイター
2025/2/23,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　２／２３～,普通,ナイター
2025/2/23,山陽,ＧⅠスピード王決定戦,GI,デイ
2025/2/24,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　２／２３～,普通,ナイター
2025/2/24,山陽,ＧⅠスピード王決定戦,GI,デイ
2025/2/25,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　２／２３～,普通,ナイター
2025/2/25,川口,令和６年度川口市営　普通開催　２／２５～,普通,デイ
2025/2/26,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　２／２３～,普通,ナイター
2025/2/26,川口,令和６年度川口市営　普通開催　２／２５～,普通,デイ
2025/2/27,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　２／２３～,普通,ナイター
2025/2/27,川口,令和６年度川口市営　普通開催　２／２５～,普通,デイ
2025/2/28,山陽,令和６年度山陽小野田市営　普通開催　２／２８～,普通,ナイター
2025/2/28,川口,令和６年度川口市営　普通開催　２／２５～,普通,デイ
2025/3/1,山陽,令和６年度山陽小野田市営　普通開催　２／２８～,普通,ナイター
2025/3/1,浜松,令和６年度浜松市営　浜松アーリーレース　３／１～,普通,モーニング
2025/3/2,山陽,令和６年度山陽小野田市営　普通開催　２／２８～,普通,ナイター
2025/3/2,浜松,令和６年度浜松市営　浜松アーリーレース　３／１～,普通,モーニング
2025/3/3,山陽,令和６年度山陽小野田市営　普通開催　２／２８～,普通,ナイター
2025/3/3,浜松,令和６年度浜松市営　浜松アーリーレース　３／１～,普通,モーニング
2025/3/4,山陽,令和６年度山陽小野田市営　普通開催　２／２８～,普通,ナイター
2025/3/4,浜松,令和６年度浜松市営　浜松アーリーレース　３／１～,普通,モーニング
2025/3/5,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　３／５～,普通,ナイター
2025/3/5,川口,ＧⅠ開設記念グランプリレース,GI,デイ
2025/3/6,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　３／５～,普通,ナイター
2025/3/6,川口,ＧⅠ開設記念グランプリレース,GI,デイ
2025/3/7,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　３／５～,普通,ナイター
2025/3/7,川口,ＧⅠ開設記念グランプリレース,GI,デイ
2025/3/8,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　３／５～,普通,ナイター
2025/3/8,川口,ＧⅠ開設記念グランプリレース,GI,デイ
2025/3/9,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　３／９～,普通,ミッドナイト
2025/3/9,川口,ＧⅠ開設記念グランプリレース,GI,デイ
2025/3/10,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　３／９～,普通,ミッドナイト
2025/3/10,浜松,令和６年度浜松市営　普通開催　３／１０～,普通,デイ
2025/3/11,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　３／９～,普通,ミッドナイト
2025/3/11,浜松,令和６年度浜松市営　普通開催　３／１０～,普通,デイ
2025/3/12,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　３／９～,普通,ミッドナイト
2025/3/12,浜松,令和６年度浜松市営　普通開催　３／１０～,普通,デイ
2025/3/13,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　３／９～,普通,ミッドナイト
2025/3/13,浜松,令和６年度浜松市営　普通開催　３／１０～,普通,デイ
2025/3/14,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　３／１４～,普通,ナイター
2025/3/14,川口,令和６年度川口市営　普通開催　３／１４～,普通,デイ
2025/3/15,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　３／１４～,普通,ナイター
2025/3/15,川口,令和６年度川口市営　普通開催　３／１４～,普通,デイ
2025/3/16,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　３／１４～,普通,ナイター
2025/3/16,川口,令和６年度川口市営　普通開催　３／１４～,普通,デイ
2025/3/17,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　３／１４～,普通,ナイター
2025/3/17,川口,令和６年度川口市営　普通開催　３／１４～,普通,デイ
2025/3/18,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　３／１８～,普通,ミッドナイト
2025/3/19,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　３／１８～,普通,ミッドナイト
2025/3/19,浜松,特別ＧⅠ共同通信社杯プレミアムカップ,GI,デイ
2025/3/20,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　３／１８～,普通,ミッドナイト
2025/3/20,浜松,特別ＧⅠ共同通信社杯プレミアムカップ,GI,デイ
2025/3/21,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　３／１８～,普通,ミッドナイト
2025/3/21,浜松,特別ＧⅠ共同通信社杯プレミアムカップ,GI,デイ
2025/3/22,川口,令和６年度川口市営　川口ナイトレース　３／２２～,普通,ナイター
2025/3/22,浜松,特別ＧⅠ共同通信社杯プレミアムカップ,GI,デイ
2025/3/23,川口,令和６年度川口市営　川口ナイトレース　３／２２～,普通,ナイター
2025/3/23,浜松,特別ＧⅠ共同通信社杯プレミアムカップ,GI,デイ
2025/3/24,川口,令和６年度川口市営　川口ナイトレース　３／２２～,普通,ナイター
2025/3/25,伊勢崎,令和６年度伊勢崎市営　普通開催　３／２５～,普通,デイ
2025/3/25,川口,令和６年度川口市営　川口ナイトレース　３／２２～,普通,ナイター
2025/3/26,伊勢崎,令和６年度伊勢崎市営　普通開催　３／２５～,普通,デイ
2025/3/27,伊勢崎,令和６年度伊勢崎市営　普通開催　３／２５～,普通,デイ
2025/3/27,山陽,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2025/3/28,山陽,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2025/3/28,浜松,令和６年度浜松市営　普通開催　３／２８～,普通,デイ
2025/3/29,山陽,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2025/3/29,浜松,令和６年度浜松市営　普通開催　３／２８～,普通,デイ
2025/3/30,山陽,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2025/3/30,浜松,令和６年度浜松市営　普通開催　３／２８～,普通,デイ
2025/3/31,山陽,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2025/3/31,浜松,令和６年度浜松市営　普通開催　３／２８～,普通,デイ
2025/4/1,浜松,令和７年度浜松市営　浜松アーリーレース　４／１～,普通,モーニング
2025/4/2,山陽,令和７年度山陽小野田市営　普通開催　４／２～,普通,ナイター
2025/4/2,浜松,令和７年度浜松市営　浜松アーリーレース　４／１～,普通,モーニング
2025/4/3,山陽,令和７年度山陽小野田市営　普通開催　４／２～,普通,ナイター
2025/4/3,浜松,令和７年度浜松市営　浜松アーリーレース　４／１～,普通,モーニング
2025/4/4,山陽,令和７年度山陽小野田市営　普通開催　４／２～,普通,ナイター
2025/4/5,伊勢崎,令和７年度伊勢崎市営　普通開催　４／５～,普通,ナイター
2025/4/5,川口,令和７年度川口市営　普通開催　４／５～,普通,デイ
2025/4/6,伊勢崎,令和７年度伊勢崎市営　普通開催　４／５～,普通,ナイター
2025/4/6,川口,令和７年度川口市営　普通開催　４／５～,普通,デイ
2025/4/7,伊勢崎,令和７年度伊勢崎市営　普通開催　４／５～,普通,ナイター
2025/4/7,川口,令和７年度川口市営　普通開催　４／５～,普通,デイ
2025/4/8,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　４／８～,普通,ナイター
2025/4/8,川口,令和７年度川口市営　普通開催　４／５～,普通,デイ
2025/4/9,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　４／８～,普通,ナイター
2025/4/9,山陽,ＧⅠ令和グランドチャンピオンカップ,GI,デイ
2025/4/10,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　４／８～,普通,ナイター
2025/4/10,山陽,ＧⅠ令和グランドチャンピオンカップ,GI,デイ
2025/4/11,山陽,ＧⅠ令和グランドチャンピオンカップ,GI,デイ
2025/4/11,川口,令和７年度川口市営　川口ナイトレース　４／１１～,普通,ナイター
2025/4/12,山陽,ＧⅠ令和グランドチャンピオンカップ,GI,デイ
2025/4/12,川口,令和７年度川口市営　川口ナイトレース　４／１１～,普通,ナイター
2025/4/13,山陽,ＧⅠ令和グランドチャンピオンカップ,GI,デイ
2025/4/13,川口,令和７年度川口市営　川口ナイトレース　４／１１～,普通,ナイター
2025/4/14,伊勢崎,令和７年度伊勢崎市営　普通開催　４／１４～,普通,ナイター
2025/4/15,伊勢崎,令和７年度伊勢崎市営　普通開催　４／１４～,普通,ナイター
2025/4/15,浜松,令和７年度浜松市営　普通開催　４／１５～,普通,デイ
2025/4/16,伊勢崎,令和７年度伊勢崎市営　普通開催　４／１４～,普通,ナイター
2025/4/16,浜松,令和７年度浜松市営　普通開催　４／１５～,普通,デイ
2025/4/17,山陽,令和７年度山陽小野田市営　普通開催　４／１７～,普通,ナイター
2025/4/17,浜松,令和７年度浜松市営　普通開催　４／１５～,普通,デイ
2025/4/18,山陽,令和７年度山陽小野田市営　普通開催　４／１７～,普通,ナイター
2025/4/18,川口,令和７年度川口市営　普通開催　４／１８～,普通,デイ
2025/4/19,山陽,令和７年度山陽小野田市営　普通開催　４／１７～,普通,ナイター
2025/4/19,川口,令和７年度川口市営　普通開催　４／１８～,普通,デイ
2025/4/20,山陽,令和７年度山陽小野田市営　普通開催　４／１７～,普通,ナイター
2025/4/20,川口,令和７年度川口市営　普通開催　４／１８～,普通,デイ
2025/4/21,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　４／２１～,普通,ナイター
2025/4/21,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　４／２１～,普通,ミッドナイト
2025/4/21,浜松,令和７年度浜松市営　普通開催　４／２１～,普通,デイ
2025/4/22,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　４／２１～,普通,ナイター
2025/4/22,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　４／２１～,普通,ミッドナイト
2025/4/22,浜松,令和７年度浜松市営　普通開催　４／２１～,普通,デイ
2025/4/23,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　４／２１～,普通,ナイター
2025/4/23,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　４／２１～,普通,ミッドナイト
2025/4/23,浜松,令和７年度浜松市営　普通開催　４／２１～,普通,デイ
2025/4/24,川口,ＳＧオールスター・オートレース,普通,ナイター
2025/4/25,川口,ＳＧオールスター・オートレース,普通,ナイター
2025/4/26,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　４／２６～,普通,ミッドナイト
2025/4/26,川口,ＳＧオールスター・オートレース,普通,ナイター
2025/4/26,浜松,令和７年度浜松市営　浜松アーリーレース　４／２６～,普通,モーニング
2025/4/27,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　４／２６～,普通,ミッドナイト
2025/4/27,川口,ＳＧオールスター・オートレース,普通,ナイター
2025/4/27,浜松,令和７年度浜松市営　浜松アーリーレース　４／２６～,普通,モーニング
2025/4/28,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　４／２６～,普通,ミッドナイト
2025/4/28,川口,ＳＧオールスター・オートレース,普通,ナイター
2025/4/28,浜松,令和７年度浜松市営　浜松アーリーレース　４／２６～,普通,モーニング
2025/4/29,川口,ＳＧオールスター・オートレース,普通,ナイター
2025/4/29,浜松,令和７年度浜松市営　浜松アーリーレース　４／２６～,普通,モーニング
2025/4/30,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　４／３０～,普通,ナイター
2025/5/1,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　４／３０～,普通,ナイター
2025/5/1,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　５／１～,普通,ミッドナイト
2025/5/2,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　４／３０～,普通,ナイター
2025/5/2,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　５／１～,普通,ミッドナイト
2025/5/2,川口,令和７年度川口市営　普通開催　５／２～,普通,デイ
2025/5/3,伊勢崎,令和７年度伊勢崎市営　普通開催　５／３～,普通,ナイター
2025/5/3,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　５／１～,普通,ミッドナイト
2025/5/3,川口,令和７年度川口市営　普通開催　５／２～,普通,デイ
2025/5/4,伊勢崎,令和７年度伊勢崎市営　普通開催　５／３～,普通,ナイター
2025/5/4,川口,令和７年度川口市営　普通開催　５／２～,普通,デイ
2025/5/5,伊勢崎,令和７年度伊勢崎市営　普通開催　５／３～,普通,ナイター
2025/5/5,川口,令和７年度川口市営　普通開催　５／２～,普通,デイ
2025/5/6,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　５／６～,普通,ミッドナイト
2025/5/6,川口,令和７年度川口市営　普通開催　５／２～,普通,デイ
2025/5/7,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　５／６～,普通,ミッドナイト
2025/5/7,浜松,ＧⅠ開場記念ゴールデンレース,GI,デイ
2025/5/8,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　５／６～,普通,ミッドナイト
2025/5/8,浜松,ＧⅠ開場記念ゴールデンレース,GI,デイ
2025/5/9,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　５／６～,普通,ミッドナイト
2025/5/9,浜松,ＧⅠ開場記念ゴールデンレース,GI,デイ
2025/5/10,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　５／１０～,普通,ナイター
2025/5/10,浜松,ＧⅠ開場記念ゴールデンレース,GI,デイ
2025/5/11,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　５／１０～,普通,ナイター
2025/5/11,浜松,ＧⅠ開場記念ゴールデンレース,GI,デイ
2025/5/12,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　５／１０～,普通,ナイター
2025/5/13,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　５／１３～,普通,ミッドナイト
2025/5/13,川口,令和７年度川口市営　普通開催　５／１３～,普通,デイ
2025/5/14,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　５／１３～,普通,ミッドナイト
2025/5/14,川口,令和７年度川口市営　普通開催　５／１３～,普通,デイ
2025/5/15,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　５／１３～,普通,ミッドナイト
2025/5/15,川口,令和７年度川口市営　普通開催　５／１３～,普通,デイ
2025/5/16,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　５／１３～,普通,ミッドナイト
2025/5/16,浜松,令和７年度浜松市営　普通開催　５／１６～,普通,デイ
2025/5/17,伊勢崎,令和７年度伊勢崎市営　普通開催　５／１７～,普通,ナイター
2025/5/17,浜松,令和７年度浜松市営　普通開催　５／１６～,普通,デイ
2025/5/18,伊勢崎,令和７年度伊勢崎市営　普通開催　５／１７～,普通,ナイター
2025/5/18,浜松,令和７年度浜松市営　普通開催　５／１６～,普通,デイ
2025/5/19,伊勢崎,令和７年度伊勢崎市営　普通開催　５／１７～,普通,ナイター
2025/5/19,浜松,令和７年度浜松市営　普通開催　５／１６～,普通,デイ
2025/5/20,伊勢崎,令和７年度伊勢崎市営　普通開催　５／１７～,普通,ナイター
2025/5/21,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　５／２１～,普通,ミッドナイト
2025/5/21,川口,ＧⅡ川口記念,GII,ナイター
2025/5/22,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　５／２１～,普通,ミッドナイト
2025/5/22,川口,ＧⅡ川口記念,GII,ナイター
2025/5/22,浜松,令和７年度浜松市営　浜松アーリーレース　５／２２～,普通,モーニング
2025/5/23,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　５／２１～,普通,ミッドナイト
2025/5/23,川口,ＧⅡ川口記念,GII,ナイター
2025/5/23,浜松,令和７年度浜松市営　浜松アーリーレース　５／２２～,普通,モーニング
2025/5/24,川口,ＧⅡ川口記念,GII,ナイター
2025/5/24,浜松,令和７年度浜松市営　浜松アーリーレース　５／２２～,普通,モーニング
